canonical_smiles,iupac_name,solvent,peak_absorption,peak_emission,quantum_yield,molar_absorptivity,lifetime,comments,paper,iupac_resolved,smiles_resolved,inchi_resolved
UNR-1,Nile Red,520.0,630.0,null,null,null,Probe derived from ubiquicidin fragment Ubi29-41 with Nile Red incorporated as an unnatural amino acid Alared at position Y38.,chemrxiv_10.26434_SLASH_chemrxiv-2024-p94mm-v2,No,No,No
UNR-2,Nile Red,520.0,630.0,null,null,null,Probe derived from ubiquicidin fragment Ubi29-41 with Nile Red attached to the N-terminus via a carboxylic derivative.,chemrxiv_10.26434_SLASH_chemrxiv-2024-p94mm-v2,No,No,No
UNR-3,Nile Red,520.0,630.0,null,null,null,Probe derived from ubiquicidin fragment Ubi29-41 with Nile Red attached to the side-chain of an internal lysine residue via a carboxylic derivative.,chemrxiv_10.26434_SLASH_chemrxiv-2024-p94mm-v2,No,No,No
DiKTa3,toluene,450.0,491.0,0.004,1.6e4 (450 nm),6.7,Chiral MR-TADF emitter with low photoluminescence quantum yield due to significant non-radiative decay.,chemrxiv_10.26434_SLASH_chemrxiv-2024-prg96,No,No,No
cy5.5-amine,null,null,699.0,null,null,null,plasmon-driven molecular jackhammer used in experiments with DPhPC vesicles,chemrxiv_10.26434_SLASH_chemrxiv-2024-8cfcc-v2,No,No,No
phenol-DAOTA,aqueous solution,560.0,null,null,null,14.0,Probe used for PCET studies with fluorescence lifetime changes due to base concentration.,chemrxiv_10.26434_SLASH_chemrxiv-2024-zk6gr,No,No,No
anisole-DAOTA,aqueous solution,null,null,null,null,14.0,Control probe without proton transfer capability.,chemrxiv_10.26434_SLASH_chemrxiv-2024-zk6gr,No,No,No
Bu2N-TTz-CO2CH3,Toluene,445.0,507.0,0.08,null,2.1,Twisted excited state with high transition dipole moments,chemrxiv_10.26434_SLASH_chemrxiv-2024-cmpzt,No,No,No
Bu2N-TTz-CO2H,DCM,436.0,557.0,0.32,null,3.0,Dual fluorescence from twisted and planar states,chemrxiv_10.26434_SLASH_chemrxiv-2024-cmpzt,No,No,No
Bu2N-TTz-CO2(Pr),MeCN,429.0,566.0,0.11,null,6.0,High quantum yield in non-polar solvents,chemrxiv_10.26434_SLASH_chemrxiv-2024-cmpzt,No,No,No
cc-8g,null,397.0,null,null,69511 (397 nm),null,Steady-state UV-Vis absorption spectrum shows a CT band at 397 nm with molar absorptivity of 69511 M⁻¹ cm⁻¹.,chemrxiv_10.26434_SLASH_chemrxiv-2024-74qqp,No,No,No
cc-17d,null,497.0,null,null,15885 (497 nm),null,Steady-state UV-Vis absorption spectrum shows a CT band at 497 nm with molar absorptivity of 15885 M⁻¹ cm⁻¹.,chemrxiv_10.26434_SLASH_chemrxiv-2024-74qqp,No,No,No
iridium(III) bis-tridentate complex,DMSO,360.0,510.0,null,null,1500.0,"Chloride-sensitive, pyridinium group, emission quenched by Cl⁻",chemrxiv_10.26434_SLASH_chemrxiv-2024-ncn19,No,No,No
K[CuNDPA](1[K(18-crown-6)]),acetonitrile,556.0,null,null,8079 L/(mol·cm) (556 nm),null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-vrv83,No,No,No
Neptunium dioxide ligated by a Schiff base ligand (NpO2LNM),CH3CN,994.0,null,null,100 L/(mol·cm),null,The solution-phase optical spectrum of [NpO2LNM]− in CH3CN displays a sharp feature at 994 nm diagnostic of Np(V).,chemrxiv_10.26434_SLASH_chemrxiv-2024-cpkqj,No,No,No
flunitrazopam,null,265.0,390.0,0.15,null,1.4,Strong electron withdrawing effect due to nitro groups,chemrxiv_10.26434_SLASH_chemrxiv-2024-f5tq3-v2,No,No,No
anthraquinone-based [10]cycloparaphenylene,CHCl3,339.0,460.0,null,null,0.4,"Dual emission from locally excited (LE) state at 460 nm and charge transfer (CT) state at 628 nm in CHCl3, white-light emission observed",chemrxiv_10.26434_SLASH_chemrxiv-2024-gzgqj,No,No,No
naphthoquinone-based [10]cycloparaphenylene,CHCl3,338.0,465.0,null,null,0.5,Dual emission from locally excited (LE) state at 465 nm and charge transfer (CT) state at 662 nm in CHCl3,chemrxiv_10.26434_SLASH_chemrxiv-2024-gzgqj,No,No,No
tetracenequinone-based [10]cycloparaphenylene,CHCl3,329.0,465.0,null,null,0.5,Dual emission from locally excited (LE) state at 465 nm and charge transfer (CT) state at 598 nm in CHCl3,chemrxiv_10.26434_SLASH_chemrxiv-2024-gzgqj,No,No,No
4'-SO2Me-terpyridine,acetonitrile,300.0,null,null,null,1.17,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-CN-terpyridine,acetonitrile,300.0,null,null,null,1.87,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-COOH-terpyridine,acetonitrile,300.0,null,null,null,1.47,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-H-terpyridine,water,300.0,null,null,null,3.46,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-C6H4-4-Br-terpyridine,acetonitrile,300.0,null,null,null,0.97,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-furan-terpyridine,acetonitrile,300.0,null,null,null,3.78,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-thiophene-terpyridine,acetonitrile,300.0,null,null,null,3.12,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-Cl-terpyridine,acetonitrile,300.0,null,null,null,3.52,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-SMe-terpyridine,acetonitrile,300.0,null,null,null,5.94,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-OMe-terpyridine,acetonitrile,300.0,null,null,null,12.53,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-O(CH2CH2O)3Me-terpyridine,acetonitrile,300.0,null,null,null,2.32,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-OH-terpyridine,water,300.0,null,null,null,9.99,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
4'-(N(CH2CH2OH)2)-terpyridine,acetonitrile,300.0,null,null,null,13.63,Substituent effects on spin state properties,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll7pm,No,No,No
"2,6-diarylpyrylium tetrafluoroborate",acetonitrile,402.0,459.0,null,null,4.0,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-ddlz7,No,No,No
poly(β-ammonium acrylate),DMSO,340.0,450.0,0.89,null,null,The polymer exhibits ionic cluster luminescence with a quantum yield of 0.89 in DMSO.,chemrxiv_10.26434_SLASH_chemrxiv-2024-f1jhb,No,No,No
"9,9-dimethyl-N-(trifluoromethyl diazirinyl)fluorene",methanol,418.0,null,null,null,null,Effective conjugation with visible light activation.,chemrxiv_10.26434_SLASH_chemrxiv-2024-bqp13-v2,No,No,No
Y6-based polymer,null,500.0,700.0,null,null,null,Polymer with experimental optical gap ranging from 1.6 to 1.7 eV,chemrxiv_10.26434_SLASH_chemrxiv-2024-34n5h,No,No,No
azo-5-ht,null,705.0,null,null,null,null,compound with red-shifted absorption,chemrxiv_10.26434_SLASH_chemrxiv-2024-ljkf8-v2,No,No,No
"pq-azo-n,n-dmt (34)",null,550.0,null,null,null,null,improved photoswitch with tight binding and positive membrane permeability,chemrxiv_10.26434_SLASH_chemrxiv-2024-ljkf8-v2,No,No,No
hexanitrogen (N6),liquid nitrogen,249.0,null,null,null,null,"Stable as a film at 77 K, UV/Vis spectrum shows transitions at 190 and 249 nm",chemrxiv_10.26434_SLASH_chemrxiv-2024-90vvx,No,No,No
azadioxatriangulenium,null,540.0,558.0,0.68,null,21.1,Long fluorescence lifetime probe for Gram-negative bacteria detection; exhibits a shorter lifetime (around 4.5 ns) when bound to bacterial outer membrane.,chemrxiv_10.26434_SLASH_chemrxiv-2024-f0rjq,No,No,No
trioxa[16]triphyrin(2.1.1),null,518.0,null,null,1000 (518 nm),null,Antiaromatic compound with a small HOMO-LUMO gap and weak absorption bands in the visible and near-infrared regions.,chemrxiv_10.26434_SLASH_chemrxiv-2024-3s116,No,No,No
EP- PDI,null,630.0,null,null,null,null,"N, N’-bis(2-phenylethyl)-3,4,9,10-perylenedicarboximide is a promising singlet fission chromophore with high triplet yield and photostability.",chemrxiv_10.26434_SLASH_chemrxiv-2024-l6m4v,No,No,No
Sm{N(SiiPr3)2}2(TEMPO),DCM,308.0,null,null,480 L/(mol·cm),null,Near-linear Sm³⁺ complex with TEMPO⁻ anion,chemrxiv_10.26434_SLASH_chemrxiv-2024-qz0gw,No,No,No
Tm{N(SiiPr3)2}2(TEMPO),DCM,390.0,null,null,90 L/(mol·cm),null,Trigonal planar Tm³⁺ complex with TEMPO⁻ anion,chemrxiv_10.26434_SLASH_chemrxiv-2024-qz0gw,No,No,No
Yb{N(SiiPr3)2}2(TEMPO),DCM,452.0,null,null,270 L/(mol·cm),null,Trigonal planar Yb³⁺ complex with TEMPO⁻ anion,chemrxiv_10.26434_SLASH_chemrxiv-2024-qz0gw,No,No,No
BL-141-1 (Cy7.5),IPA,787.0,null,null,null,null,Molecular plasmon with tunable resonance,chemrxiv_10.26434_SLASH_chemrxiv-2024-zdsn0,No,No,No
BL-264 (Cy7),IPA,749.0,null,null,null,null,Molecular plasmon with tunable resonance,chemrxiv_10.26434_SLASH_chemrxiv-2024-zdsn0,No,No,No
GL-362-1,IPA,782.0,null,null,null,null,Molecular plasmon with tunable resonance,chemrxiv_10.26434_SLASH_chemrxiv-2024-zdsn0,No,No,No
BL-308-2,IPA,784.0,null,null,null,null,Molecular plasmon with tunable resonance,chemrxiv_10.26434_SLASH_chemrxiv-2024-zdsn0,No,No,No
BL-204,IPA,789.0,null,null,null,null,Molecular plasmon with tunable resonance,chemrxiv_10.26434_SLASH_chemrxiv-2024-zdsn0,No,No,No
BL-250,IPA,432.0,null,null,null,null,Control molecule lacking plasmonicity,chemrxiv_10.26434_SLASH_chemrxiv-2024-zdsn0,No,No,No
aza-diarylethene 9,polystyrene,450.0,null,0.67,null,null,reversible photoswitching in PS with moderate color contrast,chemrxiv_10.26434_SLASH_chemrxiv-2024-bnpbf,No,No,No
hemiindigo 7,poly(methyl acrylate),490.0,625.0,0.8,null,null,robust photoswitching with deep red-purple contrast,chemrxiv_10.26434_SLASH_chemrxiv-2024-bnpbf,No,No,No
Br[Pb]Br.[Cs],cesium lead bromide,null,530.0,540.0,null,null,2500.0,Low-temperature phase shows strong exciton migration due to reduced interparticle distance.,chemrxiv_10.26434_SLASH_chemrxiv-2024-5q319,Yes,No,No
ZnGa2S4,null,315.0,null,0.01,null,null,nanocrystals with enhanced photoluminescence via Lewis acid treatment,chemrxiv_10.26434_SLASH_chemrxiv-2024-200wq,No,No,No
ZnGa2Se4,null,456.0,null,0.01,null,null,nanocrystals with enhanced photoluminescence via Lewis acid treatment,chemrxiv_10.26434_SLASH_chemrxiv-2024-200wq,No,No,No
ZnIn2S4,null,480.0,null,0.01,null,null,nanocrystals with enhanced photoluminescence via Lewis acid treatment,chemrxiv_10.26434_SLASH_chemrxiv-2024-200wq,No,No,No
ZnIn2Se4,null,590.0,null,0.01,null,null,nanocrystals with enhanced photoluminescence via Lewis acid treatment (size: 5.6±0.1 nm),chemrxiv_10.26434_SLASH_chemrxiv-2024-200wq,No,No,No
Ga2Se3,null,456.0,null,0.01,null,null,nanocrystals with enhanced photoluminescence via Lewis acid treatment,chemrxiv_10.26434_SLASH_chemrxiv-2024-200wq,No,No,No
CdTe NPLs,null,475.0,500.0,0.09,null,null,CdTe nanoplatelets exhibit low photoluminescence quantum yield (~9%) due to deep traps leading to long off-times.,chemrxiv_10.26434_SLASH_chemrxiv-2024-zcggj,No,No,No
BN[8]H-ICz,toluene,509.0,531.0,0.95,null,72000.0,narrowband emission with FWHM of 33 nm,chemrxiv_10.26434_SLASH_chemrxiv-2024-qrxm7,No,No,No
BN[8]H-BO,toluene,518.0,538.0,0.99,null,57000.0,higher quantum yield and narrower FWHM of 34 nm,chemrxiv_10.26434_SLASH_chemrxiv-2024-qrxm7,No,No,No
"4a-hydroxy-5-hydro-10-methyl-9,10-anthraquinone",null,null,490.0,null,null,null,Fluorescence peak around 490 nm when bound in the active site of luciferase protein.,chemrxiv_10.26434_SLASH_chemrxiv-2024-dfv2d,No,No,No
motor 1,ethanol,355.0,null,0.99,null,53.0,"high quantum yields of forward photoisomerization (up to 99%), slow excited-state decay due to energy barriers",chemrxiv_10.26434_SLASH_chemrxiv-2024-4t9hj,No,No,No
cnt-trans,null,345.0,null,null,5000 (345 nm),null,Cyclononatetraenyl ligand trans isomer with absorption at 345 nm,chemrxiv_10.26434_SLASH_chemrxiv-2024-tmcxk-v2,No,No,No
cnt-cis,null,323.0,null,null,6000 (323 nm),null,Cyclononatetraenyl ligand cis isomer with absorption at 323 nm,chemrxiv_10.26434_SLASH_chemrxiv-2024-tmcxk-v2,No,No,No
Alloxazine-extended ligand L-1,acetonitrile,390.0,408.0,0.072,7200 (390 nm),0.75,"Fluorescence quantum yield of 7.2%, two lifetime components: 0.75 ns (73%) and 5.21 ns (27%)",chemrxiv_10.26434_SLASH_chemrxiv-2024-08dkm-v2,No,No,No
Alloxazine-extended ligand L-2,acetonitrile,380.0,415.0,0.065,31400 (380 nm),0.75,"Fluorescence quantum yield of 6.5%, two lifetime components: 0.75 ns (aerated) and 1550 ns (deaerated)",chemrxiv_10.26434_SLASH_chemrxiv-2024-08dkm-v2,No,No,No
Ruthenium complex M-1,acetonitrile,453.0,625.0,0.01,9100 (453 nm),170.0,"Emission at 625 nm with modest efficiency, two lifetime components: 170 ns (aerated) and 1550 ns (deaerated)",chemrxiv_10.26434_SLASH_chemrxiv-2024-08dkm-v2,No,No,No
Ruthenium complex M-2,acetonitrile,382.0,null,null,18800 (382 nm),null,"Does not emit light, no fluorescence quantum yield or lifetime data provided",chemrxiv_10.26434_SLASH_chemrxiv-2024-08dkm-v2,No,No,No
[Ir(ppy)2(L1)]PF6,CH3CN,370.0,502.0,null,1.2e4 (370 nm),429.0,chelated with Ba2+,chemrxiv_10.26434_SLASH_chemrxiv-2024-t81cl,No,No,No
"Chiral triptycene photoswitchable dopant (R, R)-1",toluene,390.0,null,0.0179,40120 (toluene),null,"low quantum yield, bistable states",chemrxiv_10.26434_SLASH_chemrxiv-2024-rcvcc,No,No,No
"Chiral triptycene photoswitchable dopant (S, S)-1",toluene,354.0,null,0.0326,36546 (toluene),null,"low quantum yield, bistable states",chemrxiv_10.26434_SLASH_chemrxiv-2024-rcvcc,No,No,No
IV-DABNA,toluene,463.0,470.0,null,null,null,The molecule IV-DABNA demonstrates an extremely small ΔES1T1 of 0.02 eV and exhibits a high maximum external quantum efficiency (EQE) of 32.1% in OLED devices.,chemrxiv_10.26434_SLASH_chemrxiv-2024-z9qcn,No,No,No
"tripyrrin-1,14-dione",CH2Cl2,587.0,null,null,27300 (587 nm),null,UV-Vis absorption spectrum peak at 587 nm with extinction coefficient 27300 M⁻¹cm⁻¹,chemrxiv_10.26434_SLASH_chemrxiv-2024-wx1m3,No,No,No
BY-aniline-Palm,chloroform,745.0,null,null,8e5 (753 nm),null,BODIPY dye encapsulated in solid lipid nanoparticles for photoacoustic imaging; exhibits J-aggregation at high concentrations.,chemrxiv_10.26434_SLASH_chemrxiv-2023-7c75d-v2,No,No,No
Ni:Co:CsPbBr3,toluene,null,515.0,0.7,null,5.47,Energy transfer efficiency of 94% in thin films.,chemrxiv_10.26434_SLASH_chemrxiv-2024-vsrjz-v2,No,No,No
Co:CsPbBr3,toluene,null,518.0,0.54,null,2.57,Photoluminescence quantum yield of 0.54 and lifetime of 2.57 ns.,chemrxiv_10.26434_SLASH_chemrxiv-2024-vsrjz-v2,No,No,No
Ni:CsPbBr3,toluene,null,518.0,0.33,null,4.68,Photoluminescence quantum yield of 0.33 and lifetime of 4.68 ns.,chemrxiv_10.26434_SLASH_chemrxiv-2024-vsrjz-v2,No,No,No
tris(2-[2-(pyridyl)phenyl]pyridine)cobalt(III),dichloromethane,438.0,null,null,7600 (438 nm),8.65,undergoes MLCT deactivation via Jahn-Teller distortion to a five-coordinate state with a short excited-state lifetime,chemrxiv_10.26434_SLASH_chemrxiv-2024-hlvjr-v2,No,No,No
ferrocenyl cobaltocenium hexafluorophosphate,acetonitrile,550.0,null,null,null,500.0,high-spin 5(d-d) state in acetonitrile solution,chemrxiv_10.26434_SLASH_chemrxiv-2024-8mxvd-v2,No,No,No
CuMesMICNaphCz,DCM,320.0,530.0,0.078,null,6.1,Phosphorescence from LE state,chemrxiv_10.26434_SLASH_chemrxiv-2024-n6mzr,No,No,No
"Cu3,5-MePhMICNaphCz",DCM,320.0,440.0,0.052,null,5.0,Phosphorescence from LE state,chemrxiv_10.26434_SLASH_chemrxiv-2024-n6mzr,No,No,No
CuMesMICp-AnCz,DCM,320.0,411.0,0.05,null,5.5,CT emission,chemrxiv_10.26434_SLASH_chemrxiv-2024-n6mzr,No,No,No
"CuMesMIC3,5-CF3PhCz",DCM,320.0,520.0,0.135,null,5.5,TADF mechanism,chemrxiv_10.26434_SLASH_chemrxiv-2024-n6mzr,No,No,No
CuMesMICNaphNPh2,DCM,320.0,400.0,0.021,null,6.1,LE emission from diphenylamide,chemrxiv_10.26434_SLASH_chemrxiv-2024-n6mzr,No,No,No
"CuMesMIC3,5-CF3PhNPh2",DCM,320.0,387.0,0.02,null,6.1,CT emission from diphenylamide,chemrxiv_10.26434_SLASH_chemrxiv-2024-n6mzr,No,No,No
quinoline blue (QB),PBS,560.0,685.0,0.52,224.8 (max),null,Probe used for RNA detection in live T cells with high brightness and fluorescence enhancement.,chemrxiv_10.26434_SLASH_chemrxiv-2024-8qpw8,No,No,No
thiazole orange (TO),PBS,560.0,685.0,0.52,224.8 (max),null,Probe used for RNA detection in live T cells with high brightness and fluorescence enhancement.,chemrxiv_10.26434_SLASH_chemrxiv-2024-8qpw8,No,No,No
Z-CDPM,THF/ water mixtures,365.0,505.0,null,null,null,Absorbs at 365 nm and emits at 505 nm in THF/water mixture.,chemrxiv_10.26434_SLASH_chemrxiv-2024-vj663,No,No,No
E-CDPM,THF/ water mixtures,350.0,480.0,null,null,null,Absorbs around 350 nm and emits at 480 nm in THF/water mixture.,chemrxiv_10.26434_SLASH_chemrxiv-2024-vj663,No,No,No
DPXDC,THF,315.0,450.0,null,null,null,Absorbs at 315 nm and emits at 450 nm in THF.,chemrxiv_10.26434_SLASH_chemrxiv-2024-vj663,No,No,No
HBNPMM,THF/ water mixtures,303.0,460.0,null,null,null,Absorbs at 303 nm and emits at 460 nm in THF/water mixture.,chemrxiv_10.26434_SLASH_chemrxiv-2024-vj663,No,No,No
DPPCYM,THF/ water mixtures,347.0,550.0,null,null,null,"Absorbs at 347 and 440 nm, emits around 550 nm in THF/water mixture.",chemrxiv_10.26434_SLASH_chemrxiv-2024-vj663,No,No,No
"5,10,15,20-tetraphenylporphyrin with six oxygen atom-linked cationic side chains",water,630.0,650.0,0.8,null,4.0,type-II photosensitizer with inhibited type-I ROS generation in aggregated form,chemrxiv_10.26434_SLASH_chemrxiv-2024-cl4pc,No,No,No
DtCzBN- CNBT1,"toluene, 2-MeTHF",487.0,500.0,0.92,28e3 (476 nm),5.05,"MR-TADF core with D-A moiety, higher kRISC",chemrxiv_10.26434_SLASH_chemrxiv-2024-g4blr,No,No,No
DtCzBN- CNBT2,"toluene, 2-MeTHF",482.0,496.0,0.97,32e3 (472 nm),4.8,"MR-TADF core with TADF moiety, higher kRISC",chemrxiv_10.26434_SLASH_chemrxiv-2024-g4blr,No,No,No
"7-nitrobenz-2-oxa-1,3-diazol-4-yl",dimethyl sulfoxide,450.0,520.0,0.8,null,4.0,NBD in DMSO,chemrxiv_10.26434_SLASH_chemrxiv-2024-ljjb9-v2,No,No,No
protonated poly(heptazine imide),null,null,null,0.73,null,null,Protonated poly(heptazine imide) (H-PI) demonstrates high photocatalytic activity in hydrogen production from ethanol under visible light irradiation with an Apparent Quantum Yield (AQY) of 73% at 410 nm.,chemrxiv_10.26434_SLASH_chemrxiv-2024-zws0n,No,No,No
α(OMe)Ph₂,THF,377.0,412.0,0.25,3.78e4 (377 nm),null,example_ string_8,chemrxiv_10.26434_SLASH_chemrxiv-2024-j4nzb,No,No,No
α(OMe)Tol₂,THF,379.0,416.0,0.25,3.67e4 (379 nm),null,example_ string_8,chemrxiv_10.26434_SLASH_chemrxiv-2024-j4nzb,No,No,No
α(OMe)(PhOMe)₂,THF,382.0,419.0,0.4,3.40e4 (382 nm),null,example_ string_8,chemrxiv_10.26434_SLASH_chemrxiv-2024-j4nzb,No,No,No
α(OMe)(PhCF₃)₂,THF,389.0,427.0,0.24,1.18e4 (389 nm),null,example_ string_8,chemrxiv_10.26434_SLASH_chemrxiv-2024-j4nzb,No,No,No
Glucose-serine glycoside,aqueous,null,403.0,0.092,null,6.0,"Persistent room temperature phosphorescence (p-RTP), excitation-dependent emission",chemrxiv_10.26434_SLASH_chemrxiv-2024-428c6,No,No,No
Galactose-serine glycoside,aqueous,null,545.0,0.123,null,null,Persistent room temperature phosphorescence (p-RTP),chemrxiv_10.26434_SLASH_chemrxiv-2024-428c6,No,No,No
L-Glutamic acid-L-threonine glycoside,aqueous,null,530.0,0.088,null,null,Persistent room temperature phosphorescence (p-RTP),chemrxiv_10.26434_SLASH_chemrxiv-2024-428c6,No,No,No
L-Glutamic acid-L-cysteine glycoside,aqueous,null,565.0,0.068,null,null,Persistent room temperature phosphorescence (p-RTP),chemrxiv_10.26434_SLASH_chemrxiv-2024-428c6,No,No,No
BDPA-Me2,DCM,555.0,622.0,0.43,null,10.2,"quantum yield of 43%, emission at 622 nm, absorption max at 555 nm",chemrxiv_10.26434_SLASH_chemrxiv-2024-g87l4-v2,No,No,No
BDPA-Vi2,DCM,585.0,672.0,0.74,null,8.3,"quantum yield of 74%, emission at 672 nm, absorption max at 585 nm",chemrxiv_10.26434_SLASH_chemrxiv-2024-g87l4-v2,No,No,No
BDPA2- Vi,DCM,617.0,684.0,0.12,null,0.58,"quantum yield of 12%, emission at 684 nm, absorption max at 617 nm",chemrxiv_10.26434_SLASH_chemrxiv-2024-g87l4-v2,No,No,No
PBDPA,DCM,676.0,731.0,0.07,null,0.65,"quantum yield of 7%, emission at 731 nm, absorption max at 676 nm",chemrxiv_10.26434_SLASH_chemrxiv-2024-g87l4-v2,No,No,No
m-PAz-BNCz,toluene,519.0,528.0,null,null,70000.0,"High quantum yield (ΦPL ~ 98%), narrow FWHM (37 nm), TADF properties",chemrxiv_10.26434_SLASH_chemrxiv-2024-p1wng,No,No,No
5-Carboxytetramethylrhodamine (TAMRA),null,480.0,580.0,null,null,null,FRET acceptor used in a dual-channel CRISPR- Cas12a reporter system with FAM as the donor.,chemrxiv_10.26434_SLASH_chemrxiv-2024-rrvb6-v2,No,No,No
FAM (fluorescein),null,495.0,520.0,null,null,null,Fluorophore used as the donor in a FRET pair with TAMRA as the acceptor in a CRISPR-Cas12a reporter system.,chemrxiv_10.26434_SLASH_chemrxiv-2024-rrvb6-v2,No,No,No
cadmium telluride nanoplatelets,octadecene,428.0,null,null,null,null,CdTe NPLs with 2 ML thickness,chemrxiv_10.26434_SLASH_chemrxiv-2024-85hg8,No,No,No
DEAC[Ac],CH2Cl2,379.0,450.0,0.77,1.9e4 (379 nm),null,Reference photocage with absorption at 379 nm and emission at 450 nm.,chemrxiv_10.26434_SLASH_chemrxiv-2024-p8hbw,No,No,No
DEAC450[Ac],CH2Cl2,438.0,499.0,0.83,2.5e4 (438 nm),null,Extended coumarin photocage with absorption at 438 nm and emission at 499 nm.,chemrxiv_10.26434_SLASH_chemrxiv-2024-p8hbw,No,No,No
bis(dimethyldihydropyrenyl)naphthalenediimide,DMF,350.0,658.0,null,1.567e5 (350 nm),null,Radical anion formed in DMF with amine impurities; reversible switching between radical and closed-shell states.,chemrxiv_10.26434_SLASH_chemrxiv-2024-9hhv5,No,No,No
complex 1,CHCl3,378.0,467.0,0.867,null,2260.0,"cyan-blue emission with CIE coordinates x=0.18, y=0.31",chemrxiv_10.26434_SLASH_chemrxiv-2023-ppl77-v2,No,No,No
complex 2,CHCl3,320.0,548.0,0.087,null,1940.0,yellow emission with lower quantum yield,chemrxiv_10.26434_SLASH_chemrxiv-2023-ppl77-v2,No,No,No
complex 3,CHCl3,293.0,570.0,0.234,null,1380.0,orange/red emission,chemrxiv_10.26434_SLASH_chemrxiv-2023-ppl77-v2,No,No,No
complex 4,CHCl3,289.0,594.0,0.361,null,3624.0,red/orange emission,chemrxiv_10.26434_SLASH_chemrxiv-2023-ppl77-v2,No,No,No
[Er][Nd][Er],ErNdEr,null,null,1056.0,null,null,1.0,"Emission at 1056 nm, observed lifetimes of 1.00 µs (room temp) and 1.80 µs (77K)",chemrxiv_10.26434_SLASH_chemrxiv-2024-p6r6d,Yes,No,No
[Lu][Nd][Lu],LuNdLu,null,null,1056.0,null,null,3.99,"Emission at 1056 nm, observed lifetimes of 3.99 µs (room temp) and 3.70 µs (77K)",chemrxiv_10.26434_SLASH_chemrxiv-2024-p6r6d,Yes,No,No
Indigo (tetraanionic form),null,478.0,540.0,null,null,null,Super-reductant species with strong reducing power,chemrxiv_10.26434_SLASH_chemrxiv-2024-w2pcc,No,No,No
7-PE1,chloroform,null,407.0,null,null,null,"binaphthol derivative with phenylethynyl group at 7-position, exhibits positive CPL",chemrxiv_10.26434_SLASH_chemrxiv-2024-3xz4v,No,No,No
6-PE1,chloroform,null,398.0,null,null,null,"binaphthol derivative with phenylethynyl group at 6-position, exhibits negative CPL",chemrxiv_10.26434_SLASH_chemrxiv-2024-3xz4v,No,No,No
o-2Md,null,null,800.0,0.25,null,null,ultra-small NIR emitter with high quantum yield,chemrxiv_10.26434_SLASH_chemrxiv-2024-5p7h6,No,No,No
o-4Py,crystalline state,null,610.0,0.42,null,null,high fluorescence quantum yield in crystalline state,chemrxiv_10.26434_SLASH_chemrxiv-2024-5p7h6,No,No,No
p-4Py,crystalline state,null,null,0.01,null,null,low luminescence quantum yield in crystalline state,chemrxiv_10.26434_SLASH_chemrxiv-2024-5p7h6,No,No,No
molybdenum sulfide clusters,null,620.0,null,null,172 (620 nm),null,Molybdenum sulfide clusters exhibit catalytic activity on Sb2Se3 for photoelectrochemical hydrogen evolution.,chemrxiv_10.26434_SLASH_chemrxiv-2024-v4h15,No,No,No
2-(2′-Pyridyl)-Benzimidazole (PBI) with H2O,H2O,305.44,null,null,null,null,a-isomer,chemrxiv_10.26434_SLASH_chemrxiv-2024-8kbh6,No,No,No
2-(2′-Pyridyl)-Benzimidazole (PBI) with NH3,NH3,308.72,null,null,null,null,a-isomer,chemrxiv_10.26434_SLASH_chemrxiv-2024-8kbh6,No,No,No
2-(2′-Pyridyl)-Benzimidazole (PBI) with CH3OH,CH3OH,304.0,null,null,null,null,a-isomer,chemrxiv_10.26434_SLASH_chemrxiv-2024-8kbh6,No,No,No
example_chemical_name,water,650.46,943.71,0.71,example_molar_absorptivity,11781.71,example_comment,chemrxiv_10.26434_SLASH_chemrxiv-2024-spb86-v2,No,No,No
O,Oxygen,water,370.0,null,null,~100 (350 nm),null,generated via CT excitation in aqueous medium without photosensitizer,chemrxiv_10.26434_SLASH_chemrxiv-2024-x7r91,Yes,No,No
